2023-09-25 23:11:55,177:INFO:__main__:OrderID has: 38184548 Center strike leg: {'broker': 'Tradier', 'id': 38184550, 'parent_id': None, 'type': 'debit', 'symbol': 'SPX', 'side': 'sell_to_open', 'quantity': 2.0, 'status': 'filled', 'duration': 'day', 'price': 2.0, 'avg_fill_price': 14.68, 'exec_quantity': 2.0, 'last_fill_price': 14.68, 'last_fill_quantity': 2.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T16:16:59.907Z', 'transaction_date': '2023-09-22T16:17:20.557Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04360000'}
2023-09-25 23:11:55,179:INFO:__main__:OrderID has: 38189808 Center strike leg: {'broker': 'Tradier', 'id': 38189810, 'parent_id': None, 'type': 'debit', 'symbol': 'SPX', 'side': 'sell_to_open', 'quantity': 2.0, 'status': 'filled', 'duration': 'day', 'price': 2.4, 'avg_fill_price': 10.29, 'exec_quantity': 2.0, 'last_fill_price': 10.29, 'last_fill_quantity': 2.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T16:42:02.652Z', 'transaction_date': '2023-09-22T16:43:12.613Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04360000'}
2023-09-25 23:11:55,182:INFO:__main__:OrderID has: 38195598 Center strike leg: {'broker': 'Tradier', 'id': 38195599, 'parent_id': None, 'type': 'debit', 'symbol': 'SPX', 'side': 'sell_to_open', 'quantity': 2.0, 'status': 'filled', 'duration': 'day', 'price': 2.1, 'avg_fill_price': 3.93, 'exec_quantity': 2.0, 'last_fill_price': 3.93, 'last_fill_quantity': 2.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T17:09:10.637Z', 'transaction_date': '2023-09-22T17:09:58.158Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04340000'}
2023-09-25 23:11:55,184:INFO:__main__:OrderID has: 38198284 Center strike leg: {'broker': 'Tradier', 'id': 38198285, 'parent_id': None, 'type': 'debit', 'symbol': 'SPX', 'side': 'sell_to_open', 'quantity': 2.0, 'status': 'filled', 'duration': 'day', 'price': 1.9, 'avg_fill_price': 12.42, 'exec_quantity': 2.0, 'last_fill_price': 12.42, 'last_fill_quantity': 2.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T17:22:50.084Z', 'transaction_date': '2023-09-22T17:23:57.927Z', 'class_name': 'option', 'option_symbol': 'SPXW230922C04330000'}
2023-09-25 23:11:55,187:INFO:__main__:OrderID has: 38206232 Center strike leg: {'broker': 'Tradier', 'id': 38206233, 'parent_id': None, 'type': 'debit', 'symbol': 'SPX', 'side': 'sell_to_open', 'quantity': 4.0, 'status': 'filled', 'duration': 'day', 'price': 1.6, 'avg_fill_price': 3.5, 'exec_quantity': 4.0, 'last_fill_price': 3.5, 'last_fill_quantity': 4.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T17:49:34.385Z', 'transaction_date': '2023-09-22T17:49:48.150Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04320000'}
2023-09-25 23:11:55,190:INFO:__main__:OrderID has: 38207991 Center strike leg: {'broker': 'Tradier', 'id': 38207992, 'parent_id': None, 'type': 'debit', 'symbol': 'SPX', 'side': 'sell_to_open', 'quantity': 4.0, 'status': 'filled', 'duration': 'day', 'price': 1.95, 'avg_fill_price': 3.74, 'exec_quantity': 4.0, 'last_fill_price': 3.74, 'last_fill_quantity': 4.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T17:58:53.251Z', 'transaction_date': '2023-09-22T18:02:31.846Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04325000'}
2023-09-25 23:11:55,193:INFO:__main__:OrderID has: 38210791 Center strike leg: {'broker': 'Tradier', 'id': 38210792, 'parent_id': None, 'type': 'debit', 'symbol': 'SPX', 'side': 'sell_to_open', 'quantity': 2.0, 'status': 'canceled', 'duration': 'day', 'price': 1.0, 'avg_fill_price': 0.0, 'exec_quantity': 0.0, 'last_fill_price': 0.0, 'last_fill_quantity': 0.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T18:11:50.804Z', 'transaction_date': '2023-09-22T18:17:55.471Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04340000'}
2023-09-25 23:11:55,195:INFO:__main__:OrderID has: 38211319 Center strike leg: {'broker': 'Tradier', 'id': 38211320, 'parent_id': None, 'type': 'debit', 'symbol': 'SPX', 'side': 'sell_to_open', 'quantity': 8.0, 'status': 'filled', 'duration': 'day', 'price': 0.35, 'avg_fill_price': 17.68, 'exec_quantity': 8.0, 'last_fill_price': 17.68, 'last_fill_quantity': 8.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T18:14:23.000Z', 'transaction_date': '2023-09-22T18:15:51.112Z', 'class_name': 'option', 'option_symbol': 'SPXW230922C04310000'}
2023-09-25 23:11:55,198:INFO:__main__:No center strike leg found for order with ID: 38222319. Leg: {'broker': 'Tradier', 'id': 38222320, 'parent_id': None, 'type': 'credit', 'symbol': 'SPX', 'side': 'buy_to_close', 'quantity': 2.0, 'status': 'filled', 'duration': 'day', 'price': 3.0, 'avg_fill_price': 0.625, 'exec_quantity': 2.0, 'last_fill_price': 0.63, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:06:19.787Z', 'transaction_date': '2023-09-22T19:39:55.153Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04325000'} 
2023-09-25 23:11:55,199:INFO:__main__:No center strike leg found for order with ID: 38222319. Leg: {'broker': 'Tradier', 'id': 38222321, 'parent_id': None, 'type': 'credit', 'symbol': 'SPX', 'side': 'sell_to_close', 'quantity': 1.0, 'status': 'filled', 'duration': 'day', 'price': 3.0, 'avg_fill_price': 1.35, 'exec_quantity': 1.0, 'last_fill_price': 1.35, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:06:19.787Z', 'transaction_date': '2023-09-22T19:39:55.152Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04330000'} 
2023-09-25 23:11:55,199:INFO:__main__:No center strike leg found for order with ID: 38222319. Leg: {'broker': 'Tradier', 'id': 38222322, 'parent_id': None, 'type': 'credit', 'symbol': 'SPX', 'side': 'sell_to_close', 'quantity': 1.0, 'status': 'filled', 'duration': 'day', 'price': 3.0, 'avg_fill_price': 2.9, 'exec_quantity': 1.0, 'last_fill_price': 2.9, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:06:19.787Z', 'transaction_date': '2023-09-22T19:39:55.152Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04335000'} 
2023-09-25 23:11:55,200:INFO:__main__:No center strike leg found for order with ID: 38222319. Leg: {'broker': 'Tradier', 'id': 38222320, 'parent_id': 38222319, 'type': 'credit', 'symbol': 'SPX', 'side': 'buy_to_close', 'quantity': 2.0, 'status': 'filled', 'duration': 'day', 'price': 3.0, 'avg_fill_price': 0.625, 'exec_quantity': 2.0, 'last_fill_price': 0.63, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:06:19.787Z', 'transaction_date': '2023-09-22T19:39:55.153Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04325000'} 
2023-09-25 23:11:55,200:INFO:__main__:No center strike leg found for order with ID: 38222319. Leg: {'broker': 'Tradier', 'id': 38222321, 'parent_id': 38222319, 'type': 'credit', 'symbol': 'SPX', 'side': 'sell_to_close', 'quantity': 1.0, 'status': 'filled', 'duration': 'day', 'price': 3.0, 'avg_fill_price': 1.35, 'exec_quantity': 1.0, 'last_fill_price': 1.35, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:06:19.787Z', 'transaction_date': '2023-09-22T19:39:55.152Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04330000'} 
2023-09-25 23:11:55,200:INFO:__main__:No center strike leg found for order with ID: 38222319. Leg: {'broker': 'Tradier', 'id': 38222322, 'parent_id': 38222319, 'type': 'credit', 'symbol': 'SPX', 'side': 'sell_to_close', 'quantity': 1.0, 'status': 'filled', 'duration': 'day', 'price': 3.0, 'avg_fill_price': 2.9, 'exec_quantity': 1.0, 'last_fill_price': 2.9, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:06:19.787Z', 'transaction_date': '2023-09-22T19:39:55.152Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04335000'} 
2023-09-25 23:11:55,201:INFO:__main__:OrderID has: 38226722 Center strike leg: {'broker': 'Tradier', 'id': 38226723, 'parent_id': None, 'type': 'debit', 'symbol': 'SPX', 'side': 'sell_to_open', 'quantity': 4.0, 'status': 'canceled', 'duration': 'day', 'price': 0.6, 'avg_fill_price': 0.0, 'exec_quantity': 0.0, 'last_fill_price': 0.0, 'last_fill_quantity': 0.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:28:37.423Z', 'transaction_date': '2023-09-22T19:32:28.981Z', 'class_name': 'option', 'option_symbol': 'SPXW230922C04350000'}
2023-09-25 23:11:55,204:INFO:__main__:No center strike leg found for order with ID: 38231627. Leg: {'broker': 'Tradier', 'id': 38231628, 'parent_id': None, 'type': 'credit', 'symbol': 'SPX', 'side': 'sell_to_close', 'quantity': 1.0, 'status': 'filled', 'duration': 'day', 'price': 2.5, 'avg_fill_price': 12.0, 'exec_quantity': 1.0, 'last_fill_price': 12.0, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:46:54.740Z', 'transaction_date': '2023-09-22T19:49:59.116Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04335000'} 
2023-09-25 23:11:55,205:INFO:__main__:No center strike leg found for order with ID: 38231627. Leg: {'broker': 'Tradier', 'id': 38231629, 'parent_id': None, 'type': 'credit', 'symbol': 'SPX', 'side': 'buy_to_close', 'quantity': 2.0, 'status': 'filled', 'duration': 'day', 'price': 2.5, 'avg_fill_price': 3.77, 'exec_quantity': 2.0, 'last_fill_price': 3.77, 'last_fill_quantity': 2.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:46:54.740Z', 'transaction_date': '2023-09-22T19:49:59.116Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04325000'} 
2023-09-25 23:11:55,205:INFO:__main__:No center strike leg found for order with ID: 38231627. Leg: {'broker': 'Tradier', 'id': 38231630, 'parent_id': None, 'type': 'credit', 'symbol': 'SPX', 'side': 'buy_to_close', 'quantity': 1.0, 'status': 'filled', 'duration': 'day', 'price': 2.5, 'avg_fill_price': 1.46, 'exec_quantity': 1.0, 'last_fill_price': 1.46, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:46:54.740Z', 'transaction_date': '2023-09-22T19:49:59.116Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04320000'} 
2023-09-25 23:11:55,206:INFO:__main__:No center strike leg found for order with ID: 38231627. Leg: {'broker': 'Tradier', 'id': 38231628, 'parent_id': 38231627, 'type': 'credit', 'symbol': 'SPX', 'side': 'sell_to_close', 'quantity': 1.0, 'status': 'filled', 'duration': 'day', 'price': 2.5, 'avg_fill_price': 12.0, 'exec_quantity': 1.0, 'last_fill_price': 12.0, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:46:54.740Z', 'transaction_date': '2023-09-22T19:49:59.116Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04335000'} 
2023-09-25 23:11:55,206:INFO:__main__:No center strike leg found for order with ID: 38231627. Leg: {'broker': 'Tradier', 'id': 38231629, 'parent_id': 38231627, 'type': 'credit', 'symbol': 'SPX', 'side': 'buy_to_close', 'quantity': 2.0, 'status': 'filled', 'duration': 'day', 'price': 2.5, 'avg_fill_price': 3.77, 'exec_quantity': 2.0, 'last_fill_price': 3.77, 'last_fill_quantity': 2.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:46:54.740Z', 'transaction_date': '2023-09-22T19:49:59.116Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04325000'} 
2023-09-25 23:11:55,206:INFO:__main__:No center strike leg found for order with ID: 38231627. Leg: {'broker': 'Tradier', 'id': 38231630, 'parent_id': 38231627, 'type': 'credit', 'symbol': 'SPX', 'side': 'buy_to_close', 'quantity': 1.0, 'status': 'filled', 'duration': 'day', 'price': 2.5, 'avg_fill_price': 1.46, 'exec_quantity': 1.0, 'last_fill_price': 1.46, 'last_fill_quantity': 1.0, 'remaining_quantity': 0.0, 'create_date': '2023-09-22T19:46:54.740Z', 'transaction_date': '2023-09-22T19:49:59.116Z', 'class_name': 'option', 'option_symbol': 'SPXW230922P04320000'} 
2023-09-26 02:28:36,870:INFO:__main__:Successfully parsed 8 butterflies.
2023-09-26 02:28:38,918:ERROR:__main__:Error logging processed butterflies: 'Strade' object has no attribute 'order_id'
